source_language,target_language,source_text,target_text
twi,chinese,ná mehwɛ kwan sɛ yebetumi abɛyɛ nnamfo.,我曾希望我们能成为朋友。
twi,chinese,yɛde yɛn ho mae.,我们投降了。
twi,chinese,mewɔ wimhyɛn gyinabea ho mfonini bi.,我有一张机场的照片。
twi,chinese,ɛnnɛ yɛ dapɔnna.,今天是假期。
twi,chinese,aguadi pii wɔ tv so.,电视上的广告太多了。
twi,chinese,obi wɔ hɔ.,那里有人。
twi,chinese,Sɛ woyɛ bɔɔlbɔ kuw no mu bi?,你是棒球队的成员吗？
twi,chinese,biribi wɔ hɔ a wopɛ?,有什么你想要的吗？
twi,chinese,ɛnyɛ anomaa biara na obetumi ato dwom.,不是每只鸟都会唱歌。
twi,chinese,ɔyɛ ɔtorofo.,他是个骗子。
twi,chinese,"sɛnea minim no, wanyɛ bɔne biara.",据我所知，他没有做错任何事。
twi,chinese,kwabena ne abena ankasa yɛ afuw ketewa bi a wɔde nnuru gu mu.,夸贝纳和阿贝纳拥有一个小型有机农场。
twi,chinese,sika ahe na wode asie wo mpa ase?,你的床底下藏了多少钱？
twi,chinese,ɔnantew brɛoo.,他走得很慢。
twi,chinese,ɛno ne tɛfrɛ ketewa bi a mahu pɛn wɔ m'asetra mu.,那是我一生中见过的最小的蟑螂。
twi,chinese,"ɛrenkyɛ, asamoah no bɛsan aba.",阿萨莫阿很快就会回来。
twi,chinese,"sɛ ɛsɛ sɛ metwɛn kyɛ dodo ansa na m'adamfo no ada ayamye adi akyerɛ me a, ɛma me ho yeraw me.",当我不得不等待太久我的朋友出现时，我感到焦躁不安。
twi,chinese,ɔkwan bɛn so na w'ani gyee nnwonto no ho?,你觉得这场音乐会怎么样？
twi,chinese,anka mɛka sɛ yiw.,我会说是的。
twi,chinese,egye bere na obi atumi ayɛ biscuit,制作饼干需要时间。
twi,chinese,wɔkyeree kwabena wɔ ɔbotan bi ne beae bi a ɛhɔ yɛ den ntam.,夸贝纳陷入进退两难的境地。
twi,chinese,"sɛ asamoah rebɔ sanku no, na ɔrebɔ sanku.",阿萨莫阿正在拉小提琴。
twi,chinese,ná adwowtwafo no fi nnua no akyi batow hyɛ no so.,强盗们从树后出来袭击了他。
twi,chinese,eyi yɛ soronko.,这个很特别。
twi,chinese,kwaku duu ahɔhodan no mu.,夸库抵达酒店。
twi,chinese,onipa biako amumɔyɛfo yɛ onipa foforo a otumi di ako.,一个人的恐怖分子是另一个人的自由斗士。
twi,chinese,ɛmma osu ntɔ bio.,雨已经停了。
twi,chinese,yɛde yɛn mfonini kɔɔ mpoano hɔ.,我们在海滩上拍了照片。
twi,chinese,sukuufo no bi de kar na ɛba sukuu.,有些学生开车来学校。
twi,chinese,mepɛ sɛ mihyira dwom yi so ma kwabena.,我想把这首歌献给夸贝纳。
twi,chinese,mewɔ adamfo bi a ɔte amerika.,我有一个朋友住在美国。
twi,chinese,mete ase.,我明白了。
twi,chinese,metua ama wo,我会为你付钱的。
twi,chinese,asamoah nso de biribi esie.,阿萨莫阿也隐瞒了一些事情。
twi,chinese,odi n'agya akyi.,她像她父亲。
twi,chinese,aka kakraa bi na w’awu.,你会死的。
twi,chinese,kwaku yɛ owifo.,夸库是个小偷。
twi,chinese,ɛsɛ sɛ wosan ba hɔ ansa na du adu.,你必须在十点之前回来。
twi,chinese,ná kwabena kar no da atɛkyɛ no mu.,夸贝纳的车陷在泥里了。
twi,chinese,wɔyɛɛ me sɛ metwɛn mmoro simma 30.,我被迫等待了30多分钟。
twi,chinese,misusuw sɛ mɛkɔda.,我想我要去睡觉了。
twi,chinese,ná kwabena pɛ apɔnkɔ paa.,夸贝纳喜欢马。
twi,chinese,metɔɔ ɔkraman maa no.,我给他买了一只狗。
twi,chinese,fa nkrataa no di dwuma.,给我们发牌。
twi,chinese,ɛno nkutoo ne mfiase no.,这只是开始。
twi,chinese,fa nhoma no to baabi a na ɛwɔ no.,把书放回原来的地方。
twi,chinese,wopɛ dɛn?,你喜欢什么？
twi,chinese,mekae no yiye.,我记得他很好。
twi,chinese,onipa biara ntee da.,我没有收到任何人的消息。
twi,chinese,minhuu hwee.,我什么也没看到。
twi,chinese,kwabena antumi ammue pon no.,夸贝纳打不开门。
twi,chinese,ɛho hia paa sɛ wugye w'ahome sɛnea ɛsɛ.,充分休息非常重要。
twi,chinese,kwaku ne abena nantew kɔɔ kurow no pon ano.,夸库带着阿贝纳走到门口。
twi,chinese,ɛte se afidie ayi kwabena.,夸贝纳看起来被困住了。
twi,chinese,eye.,你没事吧。
twi,chinese,"ɛdefa ɔkyena ho no, saa telefon so ɔkasa yi so bɛtew.",从明天起，该电子邮件地址将无效。
twi,chinese,minim sɛ eyi ho hia yɛn nyinaa.,我知道这对我们所有人都很重要。
twi,chinese,ɔde ne nsa bɔɔ ɔpon no so.,她用拳头敲打桌子。
twi,chinese,migye di sɛ kwabena ani gye.,我怀疑夸贝纳是否幸福。
twi,chinese,dɛn na mete wɔ mpɔtam hɔ a ɛyɛ dede?,我在背景中听到的噪音是什么？
twi,chinese,hwɛ yiye na woanhyew wo ho.,小心不要烫伤自己。
twi,chinese,wɔtɔn twerɛw dua dumien,铅笔按打出售。
twi,chinese,ɔkae sɛ n'ani agye.,她说她很高兴。
twi,chinese,ná otumi tu mmirika ahoɔhare so bere a na ɔyɛ abofra no.,他年轻的时候跑得很快。
twi,chinese,Sɛ wowɔ sofi a metumi abɔ bosea?,你有铲子我可以借用吗？
twi,chinese,ná ɛyaw no mu yɛ den araa ma mantumi anna.,疼痛使我无法入睡。
twi,chinese,yɛrefi nata dwoda a edi hɔ no.,我们下周一离开成田。
twi,chinese,bisa no sɛ ɔbɛkɔ nhyiam no anaa.,问他是否会参加会议。
twi,chinese,yɛrentumi nkwati asotwe saa bere yi.,这次我们将无法逃脱惩罚了。
twi,chinese,mɛnom sigaret ama ayɛ me dɛ.,我会永远戒烟。
twi,chinese,bere bɛn na osu fi ase tɔ wɔ japan?,日本的雨季什么时候开始？
twi,chinese,ɛda so ara yɛ dwoda.,现在还是星期一。
twi,chinese,sukuu yi a wobɛkɔ no gye sika pii.,上这所学校需要很多钱。
twi,chinese,mihyiaa wo papa ɛnora.,我昨天见过你父亲。
twi,chinese,mewɔ fie.,我在家里。
twi,chinese,mahwehwɛ ɔbabea bere nyinaa.,我一直想要一个女儿。
twi,chinese,ne sika sae.,他耗尽了他的钱。
twi,chinese,mframa no mu bɛyɛɛ hyew.,空气变得温暖。
twi,chinese,wususuw ɔkyerɛkyerɛfo foforo no ho dɛn?,你觉得新老师怎么样？
twi,chinese,mɛ ma wayɛ,我会让你承诺的。
twi,chinese,wuhuu kwabena ankasa?,你真的看到夸贝纳了吗？
twi,chinese,nyankotɔn yɛ biribi a abɔde ayɛ.,彩虹是一种自然现象。
twi,chinese,hena na otwaa keeki no?,谁切蛋糕？
twi,chinese,merennyaw wo.,我不会让你离开。
twi,chinese,Sɛ atiri yɛfo bi wɔ ahɔhodan no mu?,酒店里有理发师吗？
twi,chinese,asamoah yɛ adansi ho nimdefo.,阿萨莫阿是一名建筑师。
twi,chinese,saa mpaboa foforo yi ama me ho yeraw me.,我穿这双新鞋不舒服。
twi,chinese,ɛda ɔpon no so.,它在桌子上。
twi,chinese,ɔkyerɛkyerɛɛ no biribiara a onim.,她教给他她所知道的一切。
twi,chinese,yesua honam fam nyansahu.,我们正在学习物理科学。
twi,chinese,me maame maa mehohoroo aguaree hɔ.,我妈妈让我打扫浴室。
twi,chinese,asamoah hyɛɛ esi bɔ sɛ ɔrennyaw no da.,阿萨莫阿向 ESI 承诺，他永远不会离开她。
twi,chinese,fa nhoma no ma me,帮我拿那本书。
twi,chinese,dɛn na wopɛ sɛ mefrɛ wo?,你想让我怎么称呼你？
twi,chinese,mmarima baanu hyiae anim ne anim.,两个男人面对面相遇了。
twi,chinese,asamoah wɔ nuabeanom mpanyimfo baasa.,阿萨莫阿有三个姐姐。
twi,chinese,mihui sɛ mintumi nni nkonim.,我意识到我赢不了。
twi,chinese,asamoah tee nka sɛ ɔfata nkyerɛkyerɛmu.,阿萨莫阿认为他应该得到解释。
twi,chinese,obiara mmɔ wo sobo.,没有人责怪你。
twi,chinese,ɔkyerɛkyerɛfo pa te sɛ agya ma ne agumadifo.,一个好的教练就像他的球员的父亲。
twi,chinese,m'ani nnye saa agoru yi ho.,我不喜欢这个游戏。
twi,chinese,kwabena nni hɔ saa bere no.,kwabena 目前不可用。
twi,chinese,momma yɛnhwɛ nneɛma pa kwan.,让我们保持乐观吧。
twi,chinese,ɛsɛ sɛ mifa so,我必须把这一点转达给大家。
twi,chinese,abena nim nyansa sen ne nuabea.,阿贝娜比她姐姐聪明。
twi,chinese,akyinnye biara nni ho sɛ na saa bere no yɛ bere hunu.,这无疑是一个神奇的时刻。
twi,chinese,"dɛn na ɛma wususuw sɛ, sɛ dade a ano yɛ den no, ɛte sɛ dade a ano yɛ den?",是什么让你认为阿萨莫阿喜欢重金属？
twi,chinese,polisifo de mfe pii ahwehwɛ kwabena.,警方多年来一直在寻找夸贝纳。
twi,chinese,matena ha me nkwa nna nyinaa.,我一生都住在这里。
twi,chinese,wugye di sɛ wompɛ sɛ me ne kwabena kasa?,你确定不想让我和夸贝纳说话吗？
twi,chinese,akyinnye biara nni ho sɛ kwaku yɛ onyansafo.,夸库看起来确实很聪明。
twi,chinese,obiara mpɛ ɔko.,没有人喜欢战争。
twi,chinese,ná scott yɛ obi a ɔtraa ase wɔ byron bere so.,斯科特是拜伦的同代人。
twi,chinese,da bɛn na etwa to koraa a wokɔɔ wo nanabea nkyɛn?,你最后一次去看望你的祖母是什么时候？
twi,chinese,mehyɛɛ ɔbea no abufuw.,我让那个女人生气了。
twi,chinese,mifaa taksi bi fii keteke gyinabea hɔ kɔɔ ahɔhodan no mu.,我从车站打了一辆出租车到酒店。
twi,chinese,mintumi nsan m'akyi.,我无法回去。
twi,chinese,esiane sɛ asamoah yɛ obi a akatua a onya nnu nea obetumi de atra nkwa mu ara kwa nti.,阿萨莫阿的收入仅够维持生计。
twi,chinese,asamoah hia obi a ɔbɛboa no.,阿萨莫阿需要有人帮助他。
twi,chinese,obi bue pon no too hɔ.,肯定有人没关门。
twi,chinese,mmepɔw no ho nneɛma nyaa me so nkɛntɛnso kɛse.,阿尔卑斯山的风景给我留下了深刻的印象。
twi,chinese,ɔmoamoaa krataa no yɛɛ no te sɛ bɔɔl.,他把那张纸揉成一团。
twi,chinese,memaa obuee pon no.,我让他开门。
twi,chinese,"sɛ awɔw no ano yɛ den a, na ɛma n'ani so tetew no.",一场重感冒导致歌手失声。
twi,chinese,kwabena kaa sɛ ɛsɛ sɛ ɔyɛ adwuma memeneda.,阿萨莫阿说他周六必须工作。
twi,chinese,ɔbɔ mmɔden bere nyinaa sɛ obehu su pa a ɛwɔ afoforo ho.,他总是试图看到别人的优点。
twi,chinese,kwaku de mfe anan a atwam no akyerɛkyerɛ yɛn franse kasa.,kwaku 在过去四年里一直教我们法语。
twi,chinese,nsa bɛn na wompɛ?,你不喜欢哪种饮料？
twi,chinese,Sɛ anka wubenya kɔfe kuruwa anaa tii?,您想要一杯咖啡还是一杯茶？
twi,chinese,tebea no asɛe koraa sen sɛnea na yegye di no.,情况比我们想象的还要糟糕。
twi,chinese,kwabena susuw sɛ ɔdɔ no.,夸贝纳认为他恋爱了。
twi,chinese,ná ɔhyɛ atade kɔkɔɔ bi.,她穿着一件红色衬衫。
twi,chinese,yɛtan basabasayɛ.,我们讨厌暴力。
twi,chinese,asamoah wui bere a na wadi mfe 97.,阿萨莫阿于 97 岁时去世。
twi,chinese,yare bi a ɛma nnipa fã dwudwo yɛɛ asamoah.,阿萨莫阿中风了。
twi,chinese,Sɛ eyi fata?,这个合适吗？
twi,chinese,meyɛ adwuma wɔ adwumakuw bi a wɔhwɛ ahɔho mu.,我在一家旅行社工作。
twi,chinese,ɛhɔ na yɛbɛkɔ,那就是我们要去的地方。
twi,chinese,"afe a etwaam no, ne ba no wui.",他的儿子去年去世了。
twi,chinese,mintumi nkyerɛ wo sɛnea mmoa a wode ma yɛn no som bo fa.,我无法告诉您您的支持对我们有多么重要。
twi,chinese,"sɛ asamoah ne abena no, wɔpɛ sɛ wo ne wo kasa.",阿萨莫阿和阿贝纳想和你谈谈。
twi,chinese,kar abien no dwiriw gui.,两辆车相撞了。
twi,chinese,wo kuruwa hwee fam.,你的眼镜掉到了地板上。
twi,chinese,Sɛ wopɛ sɛ woyɛ eyi ankasa?,你真的想这样做吗？
twi,chinese,metaa bɔ volleyball.,我经常打排球。
twi,chinese,mintumi nsan nkɔ afiase bio.,我不能再回到监狱了。
twi,chinese,"anadwo a etwaam no, minyaa anidaso bi a ɛyɛ anigye.",昨晚我做了一个美梦。
twi,chinese,baabiara a wobɛka no.,不管你说什么。
twi,chinese,"sɛ afifide ho nimdefo no, ontumi nte eyi mu biara ase.",阿萨莫阿无法理解这一切。
twi,chinese,me bɔ ano senko,我吹长笛。
twi,chinese,dɛn na wɔbɛyɛ?,他们会做什么？
twi,chinese,dɛn na wohia?,它们是做什么用的？
twi,chinese,Sɛ woayɛ ɔhɔho bi atuu pɛn?,你拥抱过陌生人吗？
twi,chinese,ka kyerɛ no sɛ merekyerɛw krataa.,告诉她我正在写一封信。
twi,chinese,bere bi bɛba a wobɛte ase.,总有一天你会明白的。
twi,chinese,"nnansa yi, awarefo no ntaa nko, nanso na wɔtaa ko pa ara.",这对夫妇现在不常吵架，但以前却经常吵架。
twi,chinese,mihui sɛ ɔreguare.,我看到她游泳。
twi,chinese,hwɛ sɛnea n'ani agye afa!,她的眼睛多可爱啊！
twi,chinese,fa kɔ fie.,把它带回家。
twi,chinese,saa abofra no kɔɔ so sui nnɔnhwerew pii.,那个孩子哭了好几个小时。
twi,chinese,ɔkɔɔ oduruyɛfo hɔ.,他去找医生了。
twi,chinese,asamoah tɔɔ afiri a wɔde twa nfoni ne nea afiri besi so no.,阿萨莫阿买了相机和三脚架。
twi,chinese,kwabena kyerɛw biribi guu krataa bi so.,夸贝纳在一张纸上写下了一些东西。
twi,chinese,bobɔ w'ataade no nsa nifa so ba soro.,卷起你的右袖子。
twi,chinese,kwabena ne abena redi anobaabae.,夸贝纳正在与阿贝纳争论。
twi,chinese,meyɛ baskɛtbɔɔl kuw no muni.,我是篮球队的成员。
twi,chinese,fa nhoma yi ma obiara a ɔpɛ.,把这本书送给任何想要的人。
twi,chinese,mekɔɔ sotɔɔ bi a wɔtɔn mpaboa wom mu dwoda.,我昨天去了一家鞋店。
twi,chinese,wususuw sɛ ɛsɛ sɛ me nkutoo mekɔ?,你觉得我应该一个人去吗？
twi,chinese,"mensuro wo, asamoah.",我不怕你，阿萨莫阿。
twi,chinese,nka franse kasa nkyerɛ me.,别跟我说法语。
twi,chinese,kwabena tirim ntene no wɔ europafo ho,夸贝纳对欧洲人持怀疑态度。
twi,chinese,me ho yeraw me.,我冻僵了。
twi,chinese,metɔɔ pop corn bag abien.,我买了两袋爆米花。
twi,chinese,da mpa so kakra.,在沙发上小睡一会儿。
twi,chinese,nka nkyerɛ me sɛ woabrɛ dedaw.,别告诉我你已经累了。
twi,chinese,kwabena kaa n'ano toom.,夸贝纳闭上了嘴。
twi,chinese,Sɛ woasi wo gyinae dedaw?,你做出决定了吗？
twi,chinese,Sɛ wobisaa ɔpon foforo?,您要求一张新桌子吗？
twi,chinese,m'ani annye ho sɛ mede me nan besi fam.,我没有听到阿萨莫阿离开。
twi,chinese,woyɛ obi a wunnim hwee na woyɛ ade dodowpɛfo.,你很肤浅，很物质。
twi,chinese,Sɛ mo ani nna hɔ?,你们都不困吗？
twi,chinese,ɛsɛ sɛ yesiesie yɛn ho sɛ yebegyina ahum a ano yɛ den ano.,我们必须做好应对猛烈风暴的准备。
twi,chinese,nsoromma mu ahwɛfo resɛe afie no.,白蚁正在毁坏房屋。
twi,chinese,ɛsɛ sɛ mihu nea ɛhaw me.,我必须知道有什么危险。
twi,chinese,nea mepɛ ara ne.,我只是想要它。
twi,chinese,mihuu baabi a ɔwɔ.,我找到了她在哪里。
twi,chinese,asamoah ho dwiriw no.,阿萨莫阿惊慌失措。
twi,chinese,ɔyɛɛ komm bere tenten.,他沉默了很长时间。
twi,chinese,na eye ye spaghetti.,这是意大利面。
twi,chinese,ɛsɛ sɛ me anaasɛ asamoah ɛkɔ.,要么阿萨莫阿要么我必须走。
twi,chinese,m'ani nnye ho sɛ menya sika ayɛ eyi anaasɛ minnya bi.,我这样做是否赚钱对我来说并不重要。
twi,chinese,wubetumi de w'ani ahu.,你可以用肉眼看到它。
twi,chinese,meremmɔ ɔbea da.,我从来没有打过女人。
twi,chinese,ná kar no mu yɛ duru araa ma na aka akyi wɔ nhyiam no ase.,交通堵塞，所以我开会迟到了。
twi,chinese,ɔdan bi a hwee nnim wɔ fie hɔ.,房子里有一间空卧室。
twi,chinese,wususuw sɛ hena na na ɔrehwɛ tv wɔ ɔdan yi mu anadwo a etwaam no?,你认为昨晚谁在这个房间里看电视？
twi,chinese,otumi kenkan ade yiye.,他读书很好。
twi,chinese,yɛremfa yɛn ho nni.,我们不会投降。
twi,chinese,ɛnsɛ sɛ woka ho asɛm.,你不应该抱怨。
twi,chinese,twɛn wɔ ha kosi sɛ ɔbɛsan aba.,在这里等他回来。
twi,chinese,"yɛsrɛ wo, tɔ wo bo ase.",请温柔一点。
twi,chinese,na ɔkyena nso ɛ?,我们明天见面怎么样？
twi,chinese,mahu saa sini no dedaw.,我已经看过那部电影了。
twi,chinese,ɔbarima bi a ɔyɛ ankonam te nka sɛ wayɛ ankonam efisɛ osuro afoforo.,孤独的人之所以孤独，是因为他害怕别人。
twi,chinese,ɛhe na ɔkyerɛwfo no dwumadibea wɔ?,登记处在哪里？
twi,chinese,"sɛnea asamoah nim no, odii mfomso.",阿萨莫阿知道他犯了一个错误。
twi,chinese,ɛyɛɛ dɛn na wutumi baa boston?,你是怎么来到波士顿的？
twi,chinese,ontumi nni n'akɔnnɔ ahorow so.,他无法控制自己的欲望。
twi,chinese,mehwehwɛɛ mu hwɛe sɛ ɔda so te ase anaa.,我检查了一下以确保他还活着。
twi,chinese,"sɛ hola no, owui dwoda mfiase.",阿萨莫阿周一早些时候去世。
twi,chinese,megyae kwaku wɔ akyire hɔ.,我把夸库抛在了后面。
twi,chinese,mepɛ sɛ mekora ahɔhodan bi so.,我想预订一个酒店房间。
twi,chinese,mintumi nnya kar no mfi ase.,我无法启动汽车。
twi,chinese,wɔwɔ biribi a wɔn adwene hyia wɔ ho.,他们有一些共同点。
twi,chinese,ɛhe na wo dan wɔ?,你的房间在哪里？
twi,chinese,odii agoru wɔ awɔw bere mu.,冬天他去滑雪。
twi,chinese,meperee me ho kyinkyim me nan.,我滑倒了，扭伤了脚踝。
twi,chinese,kɔ so ara kura mu.,坚持住。
twi,chinese,ná nea wɔde kyerɛ wimhyɛn no kwan no asɛesɛe.,飞机的控制装置出了故障。
twi,chinese,ɛnyɛ wo kwan.,这不是你的风格。
twi,chinese,wɔreyere wɔn ho.,他们正在努力。
twi,chinese,ná gyidi a ɛne sɛ ahɔho redaadaa obiara a ɔte ne nkyɛn de no asi n'ananmu no agye kwabena adwene.,夸贝纳坚信，他周围的每个人都被外星人绑架并取代。
twi,chinese,asamoah wɔ tekiti pii a ɔntuae.,阿萨莫阿有一大堆未付的停车罚单。
twi,chinese,ɛyɛ hu kakra.,它有点脆弱。
twi,chinese,awerɛhosɛm bɛn ara ni!,多么不幸啊！
twi,chinese,kwabena retu amoa bi.,夸贝纳正在挖一个洞。
twi,chinese,me ne no nyɛ adwene.,我不同意。
twi,chinese,asamoah yi obi a obɔ nehɔ mmoden.,阿萨莫阿非常能干。
twi,chinese,Sɛ ɛyɛ nokware sɛ na wowɔ tv so besi nnɛ?,你昨天上电视是真的吗？
twi,chinese,"ɛsɛ sɛ mibisa sɛ, so ɛnsɛ sɛ mibisa me ho?",我应该问，不是吗？
twi,chinese,Sɛ na nsoromma bi wɔ wim?,天上有星星吗？
twi,chinese,nkurɔfo ka sɛ wɔahu sika kɔkɔɔ wɔ bon no mu.,有传言说山谷里发现了金子。
twi,chinese,nkurɔfo pɛ sɛ wɔkasa.,人们喜欢说话。
twi,chinese,ná me noa aduan.,我煮了晚饭。
twi,chinese,ogyee biribi fii okuafo no hɔ.,她向农夫借了一把锯子。
twi,chinese,minnesota's ɔman anomaa ne ntontom.,明尼苏达州的州鸟是蚊子。
twi,chinese,Sɛ biribi nni hɔ a yebetumi ayɛ de aboa yɛn ho yɛn ho?,我们能做些什么来帮助阿萨莫阿吗？
twi,chinese,eyi yɛ biribi a ehia sɛ me nkutoo meyɛ.,这是我需要独自完成的事情。
twi,chinese,m'ani nnye akontaabu ho koraa.,我不太喜欢数学。
twi,chinese,asamoah nso tɔn ne kar.,阿萨莫阿已将他的汽车挂牌出售。
twi,chinese,mmeawa no renni agoru ɔkyena.,女孩们明天不会打网球。
twi,chinese,misua ade.,我在学习。
twi,chinese,koma a abubu wuwui bere a na asamoah awu no.,阿萨莫阿因心碎而去世。
twi,chinese,meyɛɛ saa.,我做到了。
twi,chinese,mete afobu nka wɔ ho.,我对此感到内疚。
twi,chinese,asamoah anka biribiara ankyerɛ yɛn.,阿萨莫阿并没有告诉我们一切。
twi,chinese,dɛn na ɛno kyerɛ?,那是什么意思？
twi,chinese,onni adamfo biara a ɔne no bedi agoru.,他没有朋友可以一起玩。
twi,chinese,kar ayɛ akwan a ɛdeda kurow no mu nyinaa ma.,所有通往城市的道路都停满了汽车。
twi,chinese,m'afotu ne sɛ wobɛkɔ fie.,我的建议是你回家吧。
twi,chinese,ɛsɛsɛ misiesie fie hɔ nti na merenkɔ.,我不出去，因为我要打扫房子。
twi,chinese,me papa bo fuw me yiye.,我父亲对我很生气。
twi,chinese,meyɛ ɔkyerɛkyerɛfo pa.,我是个好老师。
twi,chinese,yɛn nyinaa rebɔ mpae ama japan.,我们都在为日本祈祷。
twi,chinese,insert,我对未来有很多计划。
twi,chinese,eyi yɛ ɔbrasɛe.,这是不道德的。
twi,chinese,"sɛ wo nantew kakra a, wobɛpue gyinabea hɔ",步行一小段路即可到达车站。
twi,chinese,ná aka kakra ma makɔ sukuu.,我上学迟到了。
twi,chinese,kwabena ne obiara ankasa.,夸贝纳没有和任何人说话。
twi,chinese,ná ɔkɔ tete nneɛma akorae kwasida biara.,她过去常常每周日去博物馆。
twi,chinese,"afei a wunim nokware no, ebia wobɛte nka sɛ wo ho atɔ wo.",既然你知道了真相，也许你会感觉好一些。
twi,chinese,asamoah yɛ obi a ɔpɛ ɔbarima ne ɔbea ntam dɔ.,阿萨莫阿很浪漫。
twi,chinese,ofii ɔman no mu wɔ asram asia mu.,她将在六个月后离开这个国家。
twi,chinese,nekona twentwɛnee ne nan ase kakra ansa na ɔrebua abena.,阿萨莫阿犹豫了一会儿才回答阿贝纳。
twi,chinese,Sɛ wunim asamoah ho nsɛm pii?,你对阿萨莫阿了解很多吗？
twi,chinese,ná meda nnɔnhwerew akron.,我睡了九个小时。
twi,chinese,yɛnyɛ basabasa.,我们已经走了。
twi,chinese,me adaka no mu yɛ duru sen wo de no mmɔho abien.,我的盒子是你的两倍重。
twi,chinese,ɔbarima no hwee fam.,那人倒在地上。
twi,chinese,ɔkra no faa ban no mu.,猫穿过了树篱。
twi,chinese,Sɛ wunnye nni sɛ asamoah bɛ yɛ saa?,你不认为阿萨莫阿能够做到这一点吗？
twi,chinese,ɔyɛ ɔyamye.,他很友善。
twi,chinese,"yɛsrɛ wo, siesie ɛno.",请解决这个问题。
twi,chinese,ɛyɛ me sɛ woreka asamoah haw no ho asɛm.,我猜你指的是阿萨莫阿的问题。
twi,chinese,nah de kyiis bag to ne teaseɛnam mu.,阿萨莫阿将一袋切碎的奶酪放入购物车。
twi,chinese,aamoah gye biribiara di.,阿萨莫阿相信一切皆有可能。
twi,chinese,"dodow a yɛkɔ soro no, dodow no ara na ɛhɔ yɛ nwini.",我们爬得越高，天气就越冷。
twi,chinese,ogye toom sɛ na ɔpɛ sɛ oguan fi ha.,他承认他想逃离这里。
twi,chinese,ɔnantew ntɛmntɛm.,他走得很快。
twi,chinese,saa ara nso na obiara a ɔwɔ ne sukuu mu tumi guare ntɛm sen obi foforo biara.,阿皮亚游得比他游泳班上的其他人都快。
twi,chinese,misusuw sɛ asamoah bo afuw yiye.,我认为阿萨莫阿非常生气。
twi,chinese,ná ne fie sua na ɛyɛ dada nso.,他的房子又小又旧。
twi,chinese,osuani biara betumi adi ɔhaw yi ho dwuma.,任何学生都可以解决这个问题。
twi,chinese,"bere a asamoa few esi ano wɔ n'awofo so no, ɔtoo n'ano.",阿萨莫阿亲吻了esi的脸颊。
twi,chinese,nhyiamfo no pii anyɛ saa.,几位代表不同意。
twi,chinese,mframa rebɔ fi apuei fam.,风从东边吹来。
